"","OfferContactDate","CustomerID","ApplianceID","Brand","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"336","09/03/2017",5019,4357,"A","B","E","AW",3,0,1,"A",1,8.68
"337","09/03/2017",6174,5801,"A","B","E","FF",3,0,1,"A",1,8.65
"338","09/03/2017",2061,714,"A","A","F","TD",2,1,1,"A",2,8.05
"339","09/03/2017",8480,8495,"A","B","F","FF",5,0,5,"A",2,8.83
"340","09/03/2017",14278,14631,"A","B","G","OV",3,0,2,"A",2,8.11
"341","09/03/2017",14505,14920,"A","B","F","DW",3,0,1,"A",2,8.93
"342","09/03/2017",2329,1057,"A","B","E","FF",3,0,3,"A",4,8.23
"343","09/03/2017",7786,7713,"A","B","F","AW",3,1,10,"A",4,8.12
"344","09/03/2017",5301,4710,"A","B","F","FF",3,1,4,"A",2,8.14
"345","09/03/2017",11252,11436,"A","B","D","FF",8,2,2,"A",2,8.87
"346","09/03/2017",3679,2703,"A","B","E","FF",2,0,3,"A",4,8.22
"347","09/03/2017",6585,6314,"A","B","E","FF",3,0,1,"A",2,8.01
"348","09/03/2017",2257,962,"A","A","E","FR",3,0,12,"A",4,8.76
"349","09/03/2017",5097,4443,"A","B","D","FF",4,0,1,"A",1,8.21
"350","09/03/2017",11704,11904,"A","B","F","AW",4,2,2,"A",2,8.12
"351","09/03/2017",6826,6601,"A","B","E","AW",2,1,1,"A",1,8.15
"352","09/03/2017",868,4698,"A","B","F","CK",3,0,1,"A",1,8.09
"353","09/03/2017",12300,12528,"A","A","D","AW",2,0,4,"A",5,8.71
"354","09/03/2017",5793,5343,"A","B","E","FF",2,1,4,"A",3,8.75
"355","14/03/2017",14399,14755,"A","B","E","AW",3,0,1,"A",2,8.74
"356","09/03/2017",3856,2930,"A","A","F","CK",4,0,1,"A",3,8.53
"357","09/03/2017",12951,13212,"A","B","E","TD",2,1,1,"A",1,8.8
"358","09/03/2017",1114,6223,"A","C","E","CK",4,3,17,"A",3,8.08
"359","09/03/2017",13365,13654,"A","B","D","FF",3,0,1,"A",1,8.6
"360","09/03/2017",6620,6356,"A","B","F","TD",2,6,10,"A",5,8.4
"361","09/03/2017",1429,14950,"A","B","F","CK",4,3,6,"A",3,8.35
"362","09/03/2017",4569,3803,"A","B","F","TD",2,0,1,"A",1,8.49
"363","09/03/2017",12846,13100,"A","B","F","AW",3,0,1,"A",1,8.78
"364","09/03/2017",3781,2831,"A","B","E","FF",3,0,1,"A",1,8.1
"365","09/03/2017",8553,8579,"A","A","E","AW",2,0,1,"A",1,8.51
"366","09/03/2017",12837,13090,"A","B","F","FF",3,0,2,"A",2,8.31
"367","09/03/2017",967,5232,"A","B","G","FZ",1,0,1,"A",1,8.14
"368","09/03/2017",11478,11672,"A","B","D","AW",2,0,2,"A",2,8.06
"369","09/03/2017",11453,11646,"A","A","F","AW",6,0,2,"A",3,8.6
"370","09/03/2017",6503,6213,"A","B","F","AW",3,1,2,"A",2,8.85
"371","09/03/2017",6072,5683,"A","B","F","OV",2,0,2,"A",1,8.47
"372","09/03/2017",8089,8059,"A","B","D","WD",4,0,4,"A",2,8.95
"373","14/03/2017",13813,14142,"A","B","D","CK",5,1,1,"A",1,8.47
"374","09/03/2017",3097,1997,"A","B","G","DW",3,0,3,"A",3,8.99
"375","09/03/2017",2966,1835,"A","B","D","OV",2,0,4,"A",1,8.36
"376","09/03/2017",5810,5364,"A","B","E","OV",5,1,14,"A",4,8.74
"377","09/03/2017",14846,2,"A","B","E","TD",3,0,3,"A",4,8.98
"378","09/03/2017",13114,13383,"A","B","F","AW",2,0,2,"A",2,8.71
"379","14/03/2017",14668,15206,"A","B","F","AW",2,1,1,"A",1,8.51
"380","09/03/2017",6949,6745,"A","B","E","CK",3,2,9,"A",2,8.43
"381","09/03/2017",5941,5525,"A","B","F","CK",3,0,2,"A",3,8.63
"382","09/03/2017",8113,8089,"A","A","F","TD",3,1,14,"A",3,8.75
"383","09/03/2017",11007,11186,"A","B","E","AW",2,0,0,"A",1,8.32
"384","14/03/2017",14343,14699,"A","B","G","AW",3,1,0,"A",1,8.07
"385","09/03/2017",3130,2033,"A","B","F","AW",3,0,1,"A",2,8.43
"386","09/03/2017",3252,2189,"A","B","F","FF",3,1,1,"A",2,8.45
"387","09/03/2017",12412,12648,"A","B","E","FR",2,0,2,"A",2,8.64
"388","09/03/2017",12755,13004,"A","B","F","AW",3,0,1,"A",1,8.38
"389","09/03/2017",1482,15012,"A","B","F","AW",3,0,2,"A",1,8.89
"390","09/03/2017",14184,14534,"A","B","E","AW",1,0,2,"A",1,8.71
"391","09/03/2017",1919,543,"A","B","F","FZ",4,0,2,"A",3,8.4
"392","09/03/2017",1876,485,"A","B","D","AW",3,0,1,"A",1,8.99
"393","14/03/2017",13774,14100,"A","B","F","TD",2,1,1,"A",1,8.63
"394","09/03/2017",7153,6985,"A","C","E","AW",2,0,17,"A",5,8.13
"395","09/03/2017",2019,664,"A","B","F","FF",2,0,1,"A",1,8.67
"396","14/03/2017",4769,4045,"A","B","F","OV",5,2,10,"A",4,8.99
"397","09/03/2017",11039,11219,"A","B","F","AW",2,0,1,"A",1,8.46
"398","09/03/2017",4249,3415,"A","A","D","FF",3,5,10,"A",3,8.62
"399","09/03/2017",4814,4108,"A","C","F","TD",2,1,5,"A",1,8.45
"400","09/03/2017",1925,552,"A","B","F","FF",3,1,6,"A",2,8.94
"401","09/03/2017",11026,11206,"A","B","E","FF",3,0,2,"A",2,8.77
"402","09/03/2017",2436,1184,"A","C","F","OV",2,0,1,"A",3,8.22
"403","09/03/2017",14082,14427,"A","B","F","DW",3,0,4,"A",4,8.12
"404","09/03/2017",13463,13765,"A","B","F","AW",3,0,1,"A",1,8.28
"405","09/03/2017",13955,14295,"A","B","F","AW",3,0,1,"A",1,8.95
"406","09/03/2017",11652,11851,"A","B","D","FF",3,0,1,"A",1,8.65
"407","09/03/2017",5090,4436,"A","B","F","FF",7,2,3,"A",3,8.68
"408","09/03/2017",12228,12453,"A","B","D","AW",2,2,2,"A",2,8.47
"409","09/03/2017",152,12169,"A","C","G","AW",2,0,2,"A",2,8.49
"410","09/03/2017",13907,14242,"A","B","E","AW",2,0,1,"A",1,8.95
"411","09/03/2017",14502,14916,"A","B","E","FF",4,0,0,"A",3,8.66
"412","09/03/2017",4885,4187,"A","B","F","FF",3,0,1,"A",2,8.12
"413","09/03/2017",11876,12084,"A","B","E","FF",3,0,11,"A",6,8.93
"414","09/03/2017",12353,12589,"A","B","D","AW",3,0,1,"A",1,8.77
"415","09/03/2017",11485,11679,"A","B","G","FZ",2,0,1,"A",1,8.04
"416","09/03/2017",6653,6396,"A","B","F","AW",2,0,2,"A",2,8.62
"417","09/03/2017",6951,6749,"A","B","G","CK",3,0,1,"A",1,8.39
"418","09/03/2017",4178,3325,"A","B","E","AW",2,0,1,"A",2,8.17
"419","09/03/2017",11390,11579,"A","B","E","CK",3,0,5,"A",4,8.81
"420","09/03/2017",12641,12887,"A","B","E","AW",3,0,1,"A",2,8.95
"421","14/03/2017",14730,15327,"A","B","E","AW",2,0,1,"A",1,8.15
"422","09/03/2017",7275,7123,"A","B","F","AW",2,2,3,"A",3,8.61
"423","06/03/2017",14937,169,"A","B","E","WD",4,0,1,"A",2,8.12
"424","09/03/2017",1864,471,"A","B","E","FZ",2,0,1,"A",1,8.05
"425","09/03/2017",14763,15376,"A","B","E","FF",3,0,0,"A",1,8.44
"426","09/03/2017",5570,5054,"A","B","F","AW",2,2,5,"A",1,8.04
"427","09/03/2017",1148,6471,"A","B","F","AW",2,1,5,"A",3,8.97
"428","14/03/2017",13821,14150,"A","B","E","FF",5,1,1,"A",1,8.48
"429","09/03/2017",12826,13078,"A","B","F","CK",4,0,1,"A",1,8.46
"430","09/03/2017",13235,13518,"A","B","G","CK",7,0,1,"A",1,8.59
"431","14/03/2017",13846,14176,"A","A","F","AW",3,0,4,"A",5,8.27
"432","09/03/2017",980,5287,"A","B","E","TD",4,2,5,"A",2,8.43
"433","09/03/2017",5194,4570,"A","A","D","FF",3,0,1,"A",1,8.72
"434","09/03/2017",7672,7577,"A","B","G","CK",3,2,8,"A",3,8.31
"435","09/03/2017",1376,12315,"A","C","E","AW",2,4,15,"A",4,8.26
"436","09/03/2017",12441,12677,"A","B","D","AW",2,0,1,"A",1,8.53
"437","09/03/2017",11797,12000,"A","B","D","FF",3,0,1,"A",1,8.54
"438","09/03/2017",719,3739,"A","B","E","AW",2,0,12,"A",2,8.56
"439","09/03/2017",6725,6483,"A","B","E","AW",2,0,1,"A",1,8.45
"440","09/03/2017",13695,14016,"A","B","G","AW",2,0,1,"A",1,8.89
"441","09/03/2017",570,2726,"A","B","F","AW",2,0,2,"A",3,8.77
"442","09/03/2017",3992,3098,"A","B","F","FZ",1,2,12,"A",3,8.44
"443","09/03/2017",7027,6838,"A","B","D","DW",2,0,6,"A",2,8.75
"444","09/03/2017",8882,8943,"A","C","D","FF",4,2,3,"A",4,8.36
"445","09/03/2017",3577,2578,"A","B","E","FZ",2,0,1,"A",2,8.16
"446","09/03/2017",5825,5383,"A","B","D","FF",3,0,3,"A",1,8.54
"447","09/03/2017",5024,4363,"A","B","F","AW",3,2,4,"A",1,8.1
"448","09/03/2017",14802,15428,"A","B","E","HB",2,0,0,"A",3,8.78
"449","09/03/2017",1603,15467,"A","B","E","FR",1,0,1,"A",1,8.87
"450","09/03/2017",949,5115,"A","C","E","FF",3,1,9,"A",4,8.79
"451","14/03/2017",14154,14502,"A","B","E","AW",2,1,1,"A",1,8.02
"452","09/03/2017",6122,5740,"A","A","F","FF",3,1,5,"A",3,8.26
"453","09/03/2017",5071,4414,"A","B","F","FF",2,0,4,"A",1,8.36
"454","09/03/2017",2216,906,"A","A","E","AW",3,2,10,"A",8,8.84
"455","09/03/2017",741,3895,"A","A","F","FZ",2,1,7,"A",2,8.98
"456","09/03/2017",10997,11176,"A","B","F","AW",3,0,0,"A",1,8.99
"457","09/03/2017",8332,8331,"A","B","F","AW",3,0,6,"A",3,8.58
"458","14/03/2017",14392,14748,"A","B","E","AW",5,0,1,"A",1,8.63
"459","09/03/2017",8752,8797,"A","B","E","AW",2,0,1,"A",1,8.35
"460","09/03/2017",880,4773,"A","B","F","FF",3,0,1,"A",2,8.86
"461","09/03/2017",2119,792,"A","B","F","FZ",2,0,5,"A",2,8.59
"462","09/03/2017",6624,6361,"A","B","F","AW",3,0,1,"A",2,8.91
"463","09/03/2017",24,538,"A","B","F","AW",3,0,2,"A",4,8.62
"464","09/03/2017",6101,5717,"A","B","E","AW",2,0,0,"A",1,8.32
"465","09/03/2017",3506,2495,"A","A","E","FZ",3,1,1,"A",1,8.91
"466","14/03/2017",13853,14183,"A","B","E","CK",3,1,1,"A",1,8.3
"467","09/03/2017",11557,11755,"A","B","F","AW",2,0,1,"A",1,8.91
"468","09/03/2017",2129,802,"A","B","F","FF",2,0,4,"A",3,8.71
"469","09/03/2017",6629,6369,"A","B","F","FZ",4,0,1,"A",1,8.6
"470","09/03/2017",11321,11506,"A","B","F","FF",5,0,2,"A",2,8.88
"471","09/03/2017",6389,6075,"A","C","E","CK",8,6,26,"A",7,8.59
"472","09/03/2017",14048,14392,"A","B","F","DW",1,0,1,"A",1,8.56
"473","09/03/2017",11523,11719,"A","B","G","AW",1,0,1,"A",1,8.96
"474","09/03/2017",5436,4884,"A","A","F","FF",3,1,9,"A",3,8.39
"475","09/03/2017",1534,15221,"A","B","F","CK",10,0,1,"A",8,8.92
"476","09/03/2017",3224,2157,"A","A","F","FR",2,0,3,"A",5,8.93
"477","09/03/2017",13052,13317,"A","B","E","AW",2,0,1,"A",1,8.13
"478","09/03/2017",6014,5607,"A","A","F","CK",3,1,1,"A",2,8.7
"479","09/03/2017",6964,6764,"A","B","F","CK",4,2,7,"A",3,8.19
"480","09/03/2017",11333,11518,"A","B","D","WD",4,1,1,"A",1,8.82
"481","09/03/2017",11988,12204,"A","B","E","FZ",4,1,1,"A",1,8.28
"482","09/03/2017",2017,662,"A","B","F","CK",4,1,4,"A",4,8.95
"483","09/03/2017",12900,13155,"A","B","D","AW",2,0,2,"A",2,8.01
"484","09/03/2017",13922,14258,"A","B","F","AW",5,0,2,"A",2,8.81
"485","09/03/2017",8496,8517,"A","B","F","TD",3,0,5,"A",3,8.88
"486","14/03/2017",14554,15071,"A","B","F","AW",3,1,1,"A",1,8.33
"487","09/03/2017",2495,1252,"A","B","E","FF",4,0,4,"A",3,8.33
"488","09/03/2017",23,498,"A","B","F","WD",4,0,1,"A",1,8.65
"489","09/03/2017",13181,13458,"A","B","D","TD",3,0,1,"A",1,8.23
"490","09/03/2017",1750,320,"A","A","B","CK",4,0,1,"A",3,8.4
"491","09/03/2017",306,890,"A","A","F","DW",3,0,1,"A",1,8.16
"492","09/03/2017",13843,14172,"A","B","F","FR",2,0,2,"A",2,8.64
"493","09/03/2017",3960,3057,"A","B","E","AW",2,1,2,"A",1,8.13
"494","09/03/2017",2140,816,"A","B","E","CK",3,0,1,"A",1,8.26
"495","09/03/2017",5455,4906,"A","A","F","TD",3,0,14,"A",5,8.51
"496","09/03/2017",6362,6038,"A","B","E","FR",2,0,5,"A",5,8.04
"497","06/03/2017",5963,5548,"A","B","D","FF",3,1,2,"A",2,8.21
"498","09/03/2017",7274,7121,"A","C","E","FF",4,0,1,"A",1,8.06
"499","09/03/2017",12858,13112,"A","B","E","AW",3,0,2,"A",1,8.57
"500","09/03/2017",749,3950,"A","A","G","FZ",3,2,8,"A",4,8.11
"501","09/03/2017",7891,7837,"A","A","E","FZ",1,0,1,"A",1,8.9
"502","09/03/2017",11296,11480,"A","B","F","AW",3,0,1,"A",1,8.8
"503","09/03/2017",10977,11155,"A","B","E","CK",3,1,0,"A",1,8.76
"504","09/03/2017",11027,11207,"A","B","E","AW",2,0,1,"A",1,8.77
"505","14/03/2017",14914,124,"A","B","E","FR",3,0,0,"A",1,8.12
"506","09/03/2017",14169,14519,"A","B","F","AW",3,0,1,"A",1,8.56
"507","09/03/2017",5497,4953,"A","B","E","AW",3,0,4,"A",2,8.7
"508","09/03/2017",12884,13139,"A","B","G","AW",2,0,1,"A",1,8.22
"509","09/03/2017",11925,12136,"A","B","E","FF",2,0,1,"A",1,8.58
"510","09/03/2017",7518,7410,"A","B","E","CK",9,0,3,"A",2,8.4
"511","09/03/2017",13126,13397,"A","B","F","FF",5,0,2,"A",4,8.32
"512","09/03/2017",6477,6183,"A","B","E","AW",2,0,1,"A",1,8.91
"513","09/03/2017",109,6370,"A","B","F","FF",3,2,5,"A",5,8.81
"514","09/03/2017",11646,11845,"A","B","E","FF",8,1,1,"A",1,8.7
"515","09/03/2017",11540,11738,"A","B","D","DW",2,0,1,"A",1,8.44
"516","09/03/2017",2445,1194,"A","B","E","AW",2,0,1,"A",2,8.3
"517","09/03/2017",10844,11016,"A","B","F","FF",3,0,0,"A",1,8.45
"518","09/03/2017",7694,7605,"A","B","G","CK",4,0,1,"A",1,8
"519","09/03/2017",4553,3783,"A","A","F","AW",3,1,2,"A",3,8
"520","09/03/2017",10596,10754,"A","B","G","FF",3,0,1,"A",2,8.98
"521","09/03/2017",12653,12900,"A","B","E","AW",3,0,2,"A",1,8.31
"522","09/03/2017",11473,11667,"A","B","F","FZ",2,0,2,"A",2,8.63
"523","09/03/2017",4721,3990,"A","B","F","CK",4,0,5,"A",2,8.55
"524","09/03/2017",1669,143,"A","B","F","FZ",2,1,10,"A",5,8.63
"525","09/03/2017",5280,4683,"A","B","F","AW",3,0,1,"A",1,8.18
"526","09/03/2017",13723,14046,"A","B","E","CK",2,0,1,"A",1,8.68
"527","09/03/2017",12415,12651,"A","B","F","AW",3,1,1,"A",1,8.84
"528","09/03/2017",11937,12149,"A","B","E","CK",3,0,3,"A",2,8.04
"529","09/03/2017",14033,14377,"A","B","F","DW",2,0,1,"A",1,8.07
"530","14/03/2017",14419,14777,"A","B","D","AW",3,0,1,"A",1,8.27
"531","09/03/2017",8747,8791,"A","B","E","AW",2,0,1,"A",2,8.12
"532","09/03/2017",397,1516,"A","B","E","CK",3,3,14,"A",6,8.84
"533","09/03/2017",4561,3793,"A","B","F","FF",2,0,4,"A",5,8.91
"534","09/03/2017",3746,2788,"A","A","E","FF",2,1,16,"A",5,8.2
"535","09/03/2017",1514,15086,"A","B","F","AW",2,0,1,"A",1,8.47
"536","09/03/2017",594,2858,"A","B","E","FF",2,3,12,"A",3,8.9
"537","09/03/2017",5042,4382,"A","B","E","FF",2,2,6,"A",3,8.01
"538","09/03/2017",4565,3797,"A","B","E","AW",2,1,4,"A",9,8.73
"539","09/03/2017",2246,948,"A","B","E","FF",3,0,2,"A",2,8.16
"540","09/03/2017",9018,9092,"A","A","F","FF",3,0,1,"A",1,8.9
"541","09/03/2017",14739,15340,"A","A","D","AW",5,0,0,"A",3,8.57
"542","14/03/2017",14006,14349,"A","B","F","TD",3,1,4,"A",5,8.11
"543","09/03/2017",10921,11097,"A","B","F","OV",3,0,2,"A",2,8.22
"544","09/03/2017",4447,3661,"A","B","F","FF",2,0,1,"A",1,8.64
"545","09/03/2017",2585,1359,"A","B","F","FZ",2,1,4,"A",2,8.66
"546","09/03/2017",1496,15028,"A","A","F","AW",2,0,1,"A",2,8.37
"547","14/03/2017",14430,14788,"A","B","E","AW",5,0,1,"A",1,8.58
"548","09/03/2017",5169,4533,"A","A","F","AW",2,1,6,"A",2,8.08
"549","09/03/2017",7990,7947,"A","A","E","FF",2,2,2,"A",4,8.47
"550","09/03/2017",11676,11875,"A","B","F","AW",2,0,1,"A",1,8.57
"551","09/03/2017",13071,13336,"A","B","D","AW",3,0,2,"A",3,8.24
"552","09/03/2017",8137,8116,"A","B","F","DW",3,1,3,"A",4,8.64
"553","09/03/2017",150,9094,"A","A","G","FF",3,1,4,"A",3,8.25
"554","09/03/2017",13456,13757,"A","B","F","FR",1,0,3,"A",5,8.6
"555","09/03/2017",12062,12281,"A","B","F","FF",3,0,1,"A",1,8.59
"556","09/03/2017",5206,4585,"A","B","E","CK",2,0,0,"A",1,8.11
"557","09/03/2017",1240,7317,"A","A","E","CK",3,0,1,"A",1,8
"558","09/03/2017",685,3476,"A","C","E","CK",4,1,6,"A",4,8.4
"559","09/03/2017",12568,12812,"A","B","E","AW",2,0,1,"A",1,8.98
"560","09/03/2017",12630,12876,"A","B","E","FF",10,1,1,"A",2,8.78
"561","09/03/2017",10925,11101,"A","B","F","FF",2,0,1,"A",1,8.21
"562","09/03/2017",1728,292,"A","A","E","FZ",4,4,16,"A",9,8.6
"563","09/03/2017",4622,3866,"A","B","E","FF",3,0,4,"A",1,8.13
"564","09/03/2017",11654,11853,"A","B","D","AW",3,0,1,"A",1,8.9
"565","14/03/2017",14589,15114,"A","B","E","DW",3,0,3,"A",3,8.29
"566","09/03/2017",11336,11521,"A","B","F","CK",4,0,1,"A",1,8.75
"567","09/03/2017",14528,15038,"A","B","E","DW",2,0,1,"A",2,8.91
"568","09/03/2017",10791,10961,"A","B","E","AW",2,3,9,"A",6,8.35
"569","09/03/2017",3783,2833,"A","B","E","DW",3,1,2,"A",2,8.56
"570","14/03/2017",14007,14350,"A","B","E","FZ",3,1,0,"A",3,8.8
"571","14/03/2017",2049,699,"A","B","F","FZ",3,0,2,"A",2,8.54
"572","09/03/2017",5707,5224,"A","A","D","FF",4,1,1,"A",1,8.58
"573","09/03/2017",3370,2329,"A","C","E","CK",2,2,6,"A",3,8.98
"574","09/03/2017",1243,7336,"A","A","F","TD",2,1,5,"A",5,8.4
"575","09/03/2017",12611,12857,"A","B","D","AW",5,0,1,"A",2,8.8
"576","09/03/2017",7363,7227,"A","B","D","AW",2,3,14,"A",12,8.3
"577","09/03/2017",11041,11221,"A","B","D","AW",2,0,1,"A",1,8.58
"578","09/03/2017",5552,5030,"A","A","D","FF",7,0,1,"A",1,8.97
"579","09/03/2017",12776,13025,"A","B","F","FZ",4,0,1,"A",1,8.05
"580","09/03/2017",11712,11913,"A","B","F","AW",2,0,1,"A",1,8.76
"581","09/03/2017",4704,3969,"A","B","E","FF",2,1,7,"A",2,8.35
"582","09/03/2017",13887,14218,"A","B","D","AW",3,0,3,"A",2,8.46
"583","09/03/2017",10823,10994,"A","B","D","TD",2,0,2,"A",2,8.36
"584","06/03/2017",487,2118,"A","B","E","AW",3,2,6,"A",3,8.51
"585","09/03/2017",8572,8600,"A","B","F","AW",2,1,3,"A",2,8.93
"586","09/03/2017",5652,5157,"A","C","F","WD",5,0,5,"A",1,8.25
"587","09/03/2017",1022,5614,"A","B","E","FF",2,0,1,"A",1,8.33
"588","14/03/2017",7402,7268,"A","B","D","AW",3,3,3,"A",4,8.16
"589","09/03/2017",14047,14391,"A","B","D","CK",2,0,1,"A",1,8.38
"590","06/03/2017",11448,11641,"A","B","F","FF",2,0,4,"A",3,8.22
"591","09/03/2017",7820,7754,"A","B","E","HB",1,4,15,"A",6,8.95
"592","09/03/2017",3236,2171,"A","A","E","FF",10,3,8,"A",5,8.8
"593","09/03/2017",12122,12344,"A","B","F","FR",3,0,3,"A",3,8.59
"594","09/03/2017",10885,11058,"A","B","D","AW",3,0,1,"A",1,8.19
"595","09/03/2017",12623,12869,"A","B","F","TD",3,0,2,"A",2,8.8
"596","09/03/2017",10836,11008,"A","B","F","AW",2,0,0,"A",1,8.06
"597","09/03/2017",6626,6366,"A","A","F","AW",2,0,2,"A",2,8.96
"598","09/03/2017",6851,6632,"A","B","F","AW",2,0,2,"A",2,8.63
"599","14/03/2017",5158,4520,"A","B","E","FF",3,0,1,"A",1,8.49
"600","09/03/2017",6177,5804,"A","B","E","FF",2,0,1,"A",1,8.44
"601","09/03/2017",12472,12710,"A","B","D","FR",3,2,2,"A",2,8.53
"602","09/03/2017",13677,13996,"A","B","F","AW",3,0,1,"A",1,8.13
"603","09/03/2017",1896,514,"A","B","F","CK",4,1,2,"A",2,8.94
"604","09/03/2017",11816,12021,"A","B","F","FF",3,0,3,"A",3,8.18
"605","09/03/2017",14167,14517,"A","B","F","HB",3,0,5,"A",5,8.34
"606","14/03/2017",14157,14505,"A","B","D","CK",3,1,1,"A",1,8.71
"607","09/03/2017",4723,3992,"A","B","E","AW",2,0,1,"A",1,8.55
"608","09/03/2017",5344,4766,"A","C","F","FF",3,0,6,"A",3,8.8
"609","09/03/2017",13889,14222,"A","B","F","FF",6,0,1,"A",1,8.17
"610","09/03/2017",1380,13938,"A","B","F","FF",2,0,1,"A",1,8.16
"611","09/03/2017",13734,14057,"A","B","F","FR",1,0,5,"A",4,8.89
"612","09/03/2017",4665,3921,"A","A","F","FR",3,1,10,"A",3,8.32
"613","09/03/2017",7469,7355,"A","A","F","FF",2,0,2,"A",1,8.38
"614","09/03/2017",14689,15252,"A","B","E","FF",2,0,3,"A",3,8.13
"615","09/03/2017",11483,11677,"A","B","F","AW",2,0,1,"A",1,8.39
"616","09/03/2017",5511,4972,"A","B","F","FF",2,0,9,"A",2,8.32
"617","09/03/2017",1966,599,"A","A","D","FF",3,0,5,"A",3,8.48
"618","09/03/2017",4599,3839,"A","B","E","AW",3,0,7,"A",3,8.78
"619","06/03/2017",9040,9115,"A","B","E","FF",2,1,4,"A",3,8.95
"620","09/03/2017",772,4086,"A","B","F","AW",3,1,1,"A",1,8.38
"621","09/03/2017",12847,13101,"A","B","E","WD",3,0,2,"A",2,8.91
"622","09/03/2017",2788,1615,"A","B","F","FZ",4,1,10,"A",3,8.24
"623","09/03/2017",7580,7479,"A","B","G","FF",3,0,4,"A",3,8.22
"624","09/03/2017",1766,342,"A","B","F","FF",2,1,2,"A",2,8.36
"625","09/03/2017",4375,3570,"A","B","F","FR",3,0,2,"A",2,8.85
"626","09/03/2017",8943,9012,"A","C","D","AW",3,3,4,"A",3,8.77
"627","09/03/2017",3413,2376,"A","C","F","DW",2,0,1,"A",2,8.12
"628","09/03/2017",9268,9360,"A","C","F","FZ",2,1,1,"A",1,8.19
"629","09/03/2017",6694,6446,"A","A","E","TD",3,0,1,"A",2,8.1
"630","09/03/2017",13756,14082,"A","B","G","FF",3,0,2,"A",2,8.3
"631","09/03/2017",12897,13152,"A","B","D","AW",2,0,1,"A",1,8.56
"632","09/03/2017",5021,4360,"A","B","F","AW",3,0,1,"A",1,8.46
"633","14/03/2017",4215,3370,"A","B","F","WD",5,0,1,"A",1,8.81
"634","09/03/2017",12592,12836,"A","B","E","FF",3,0,3,"A",3,8.13
"635","09/03/2017",6184,5811,"A","A","E","FF",3,0,1,"A",2,8.66
"636","09/03/2017",4243,3406,"A","B","F","FF",3,0,3,"A",3,8.18
"637","09/03/2017",1281,7779,"A","A","F","TD",2,1,4,"A",8,8.32
"638","09/03/2017",864,4676,"A","A","F","CK",3,3,11,"A",10,8.8
"639","09/03/2017",11256,11440,"A","B","D","HB",1,0,1,"A",1,8.74
"640","09/03/2017",11011,11190,"A","B","F","AW",3,0,1,"A",1,8.4
"641","09/03/2017",13380,13672,"A","B","F","FF",3,0,1,"A",2,8.16
"642","09/03/2017",4041,3161,"A","B","E","AW",2,1,6,"A",5,8.72
"643","14/03/2017",14558,15075,"A","B","D","AW",2,1,1,"A",1,8.4
"644","09/03/2017",2641,1431,"A","A","F","OV",2,1,2,"A",2,8.42
"645","09/03/2017",12220,12444,"A","B","F","TD",2,0,1,"A",1,8.86
"646","09/03/2017",2951,1818,"A","B","E","FZ",3,0,11,"A",2,9
"647","09/03/2017",415,1626,"A","B","F","AW",2,2,2,"A",1,8.81
"648","09/03/2017",12933,13194,"A","B","F","FZ",2,0,2,"A",3,8
"649","09/03/2017",11216,11399,"A","B","F","WD",4,0,1,"A",1,8.51
"650","14/03/2017",13782,14108,"A","B","D","DW",2,1,1,"A",1,8.73
"651","09/03/2017",11116,11296,"A","C","F","CK",3,5,5,"A",5,8.02
"652","09/03/2017",12723,12972,"A","B","D","AW",2,0,1,"A",2,8.27
"653","09/03/2017",4873,4174,"A","B","F","FZ",3,3,14,"A",6,8.65
"654","09/03/2017",5304,4714,"A","B","E","CK",3,0,1,"A",1,8.23
"655","09/03/2017",8008,7972,"A","B","D","AW",3,0,1,"A",1,9
"656","14/03/2017",1246,7350,"A","A","E","CK",5,0,1,"A",2,8.58
"657","09/03/2017",2517,1277,"A","A","F","CK",3,0,1,"A",1,8.65
"658","09/03/2017",8369,8371,"A","C","E","AW",2,2,4,"A",8,8.81
"659","09/03/2017",11807,12011,"A","B","D","FF",3,0,1,"A",1,8
"660","09/03/2017",12982,13244,"A","B","E","FF",3,0,3,"A",3,8.93
"661","09/03/2017",5025,4365,"A","B","F","AW",2,2,11,"A",3,8.13
"662","09/03/2017",12281,12509,"A","B","F","CK",2,0,1,"A",1,8.96
"663","06/03/2017",778,4144,"A","B","E","OV",2,0,10,"A",6,8.37
"664","09/03/2017",8958,9028,"A","B","D","FF",3,0,5,"A",2,8.17
"665","09/03/2017",4798,4089,"A","C","F","AW",2,0,2,"A",1,8.24
"666","09/03/2017",8362,8362,"A","B","E","FF",10,0,6,"A",2,8.63
"667","09/03/2017",13466,13768,"A","B","F","AW",2,0,2,"A",1,8.83
"668","09/03/2017",2600,1378,"A","B","E","FF",3,0,5,"A",1,8.32
"669","09/03/2017",4975,4298,"A","B","E","FF",6,0,2,"A",2,8.02
"670","09/03/2017",11035,11215,"A","B","E","AW",3,0,1,"A",1,8.59
"671","09/03/2017",11968,12182,"A","B","G","CK",2,0,4,"A",4,8.65
"672","09/03/2017",7268,7115,"A","B","F","FF",3,3,8,"A",4,8.56
"673","09/03/2017",12575,12819,"A","B","E","FF",10,0,1,"A",2,8.53
"674","09/03/2017",7343,7203,"A","B","D","FF",2,0,1,"A",1,8.86
"675","09/03/2017",6928,6722,"A","B","E","FF",6,3,10,"A",3,8.75
"676","09/03/2017",5693,5206,"A","B","F","AW",3,0,1,"A",1,8.89
